site_year,Rotation,site,Year,common_name,sci_name,disturbance_site,region,NSRNAME,NSRCODE
270_2016,Rotation 2,270,2016,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Warnstorf's Bog-moss,Sphagnum warnstorfii,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Pohlia,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Varnished Hook-moss,Hamatocaulis vernicosus,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Peat Moss,Sphagnum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Amblystegiaceae,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Forcipated Pincerwort,Cephalozia connivens,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Broom Moss,Dicranum polysetum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Meadow Hypnum Moss,Hypnum pratense,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Straw Spear-moss,Straminergon stramineum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Cladopodiella fluitans,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Thin-leafed Peat Moss,Sphagnum squarrosum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Brachythecium,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Cephaloziella hampeana,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Giant Spear Moss,Calliergon giganteum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Anomalous Flapwort,Mylia anomala,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Calypogeja,Calypogeia,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Strict Haircap,Polytrichum strictum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Bryaceae,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Rigid Bog-moss,Sphagnum teres,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Lindberg's Plain-moss,Hypnum lindbergii,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Geocalycaceae,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Cephaloziella rubella,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Cushion Moss,Climacium dendroides,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,VNA,Chiloscyphus,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Creeping Feather-Moss,Amblystegium serpens,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Peat Moss,Sphagnum centrale,NA,B,Athabasca Plain,AP
270_2016,Rotation 2,270,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Athabasca Plain,AP
272_2016,Rotation 2,272,2016,Purple Moss,Ceratodon purpureus,NA,B,Athabasca Plain,AP
272_2016,Rotation 2,272,2016,Awned Haircap Moss,Polytrichum piliferum,NA,B,Athabasca Plain,AP
272_2016,Rotation 2,272,2016,VNA,Brachytheciaceae,NA,B,Athabasca Plain,AP
272_2016,Rotation 2,272,2016,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Athabasca Plain,AP
272_2016,Rotation 2,272,2016,VNA,Cephaloziella,NA,B,Athabasca Plain,AP
300_2016,Rotation 2,300,2016,Purple Moss,Ceratodon purpureus,NA,B,Athabasca Plain,AP
300_2016,Rotation 2,300,2016,Awned Haircap Moss,Polytrichum piliferum,NA,B,Athabasca Plain,AP
301_2016,Rotation 2,301,2016,Tumid Notchwort,Lophozia ventricosa,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Creeping Fingerwort,Lepidozia reptans,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Common Hair-cap,Pohlia nutans,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Anomalous Flapwort,Mylia anomala,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Peat Moss,Sphagnaceae,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Mosses,Bryophyta,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Liverworts,Marchantiophyta,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Whip Fork Moss,Dicranum elongatum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,VNA,Cephaloziella rubella,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Strict Haircap,Polytrichum strictum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Rusty Peat Moss,Sphagnum fallax,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Peat Moss,Sphagnum,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Bog Germanderwort,Riccardia latifrons,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Cushion Moss,Dicranum flagellare,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,VNA,Cephaloziella,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,VNA,Cephalozia,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Calypogeja,Calypogeia,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Forcipated Pincerwort,Cephalozia connivens,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,VNA,Pohlia,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Warnstorf's Bog-moss,Sphagnum warnstorfii,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Bog Bead Moss,Aulacomnium palustre,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
301_2016,Rotation 2,301,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Bryaceae,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Bog Bead Moss,Aulacomnium palustre,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Awned Haircap Moss,Polytrichum piliferum,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Brachytheciaceae,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Common Hair-cap,Pohlia nutans,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Liverworts,Marchantiophyta,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Golden Thread-moss,Leptobryum pyriforme,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Peat Moss,Sphagnum,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Haircap Moss,Polytrichaceae,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Cephaloziella rubella,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Tumid Notchwort,Lophozia ventricosa,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Juniper Polytrichum Moss,Polytrichum commune,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Calypogeja,Calypogeia,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Cephaloziella,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Pohlia,NA,B,Central Mixedwood,CM
302_2016,Rotation 2,302,2016,VNA,Ptychostomum creberrimum,NA,B,Central Mixedwood,CM
323_2016,Rotation 2,323,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Ciliated Fringewort,Ptilidium ciliare,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Peat Moss,Sphagnum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Bog Bead Moss,Aulacomnium palustre,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Juniper Polytrichum Moss,Polytrichum commune,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Stair-step Moss,Hylocomium splendens,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Cephaloziella,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Anomalous Flapwort,Mylia anomala,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Cephalozia,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Calypogeja,Calypogeia,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Ptilidium,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Lophozia,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Dicranum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Tumid Notchwort,Lophozia ventricosa,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Cephaloziella rubella,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Creeping Fingerwort,Lepidozia reptans,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Strict Haircap,Polytrichum strictum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Common Hair-cap,Pohlia nutans,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Peat Moss,Sphagnaceae,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Bright Silk-moss,Plagiothecium laetum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Bog Germanderwort,Riccardia latifrons,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Turps Pouchwort,Geocalyx graveolens,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Forcipated Pincerwort,Cephalozia connivens,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Plagiothecium,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Small Notchwort,Lophozia ascendens,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Dicranaceae,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Haircap Moss,Polytrichaceae,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Jungermanniales,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Jensen's Polytrichum Moss,Polytrichum jensenii,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Squarrose Peat Moss,Sphagnum russowii,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Lindberg's Bog Moss,Sphagnum lindbergii,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Purple Horn-toothed Moss,Cephalozia pleniceps,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Polytrichum,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Liverworts,Marchantiophyta,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,VNA,Mylia,NA,B,Lower Boreal Highlands,LBH
323_2016,Rotation 2,323,2016,Broom Moss,Dicranum polysetum,NA,B,Lower Boreal Highlands,LBH
324_2016,Rotation 2,324,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Common Hair-cap,Pohlia nutans,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Rusty Peat Moss,Sphagnum fallax,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Bog Bead Moss,Aulacomnium palustre,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Pohlia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Floating Hook-moss,Warnstorfia fluitans,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Anomalous Flapwort,Mylia anomala,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephalozia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Amblystegiaceae,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Peat Moss,Sphagnum balticum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Bog Germanderwort,Riccardia latifrons,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephaloziella,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Tumid Notchwort,Lophozia ventricosa,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephalozia bicuspidata,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Peat Moss,Sphagnum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Lophozia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Lindberg's Bog Moss,Sphagnum lindbergii,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Gymnocolea inflata,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Scapania,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephaloziella rubella,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Riccardia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Jungermanniaceae,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Calypogeja,Calypogeia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephalozia macrostachya,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Peat Moss,Sphagnaceae,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Strict Haircap,Polytrichum strictum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Narrow-leaved Splachnum,Tetraphis pellucida,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Dicranum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Straw Spear-moss,Straminergon stramineum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Ptilidium,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Ciliated Fringewort,Ptilidium ciliare,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Squarrose Peat Moss,Sphagnum russowii,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Juniper Polytrichum Moss,Polytrichum commune,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Creeping Fingerwort,Lepidozia reptans,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Lophozia longiflora,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Warnstorfia,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Peat Moss,Sphagnum majus,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cladopodiella fluitans,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Polytrichum,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Wide-tongued Peat Moss,Sphagnum riparium,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Cephalozia loitlesbergeri,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Copper Wire Moss,Pohlia cruda,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Mountain Spur-moss,Oncophorus wahlenbergii,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Long Forked Moss,Dicranum acutifolium,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,Jensen's Polytrichum Moss,Polytrichum jensenii,NA,B,Upper Boreal Highlands,UB
324_2016,Rotation 2,324,2016,VNA,Calliergonaceae,NA,B,Upper Boreal Highlands,UB
325_2016,Rotation 2,325,2016,Common Hair-cap,Pohlia nutans,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Cephalozia,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Anomalous Flapwort,Mylia anomala,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Strict Haircap,Polytrichum strictum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Polytrichum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Pohlia,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Wide-tongued Peat Moss,Sphagnum riparium,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Bryaceae,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Peat Moss,Sphagnum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Bog Bead Moss,Aulacomnium palustre,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Ringless Hook-moss,Sarmentypnum exannulatum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Thin-leafed Peat Moss,Sphagnum squarrosum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Straw Spear-moss,Straminergon stramineum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Tumid Notchwort,Lophozia ventricosa,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Cephalozia bicuspidata,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Blandow's Helodium Moss,Helodium blandowii,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Fringed Bog Moss,Sphagnum fimbriatum,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Calliergonaceae,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Forcipated Pincerwort,Cephalozia connivens,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Long-stalked Fine Wet Moss,Pseudocampylium radicale,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Scapania,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,VNA,Lophozia,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Rusty Peat Moss,Sphagnum fallax,NA,B,Lower Boreal Highlands,LBH
325_2016,Rotation 2,325,2016,Meadow Hypnum Moss,Hypnum pratense,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Anomalous Flapwort,Mylia anomala,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Strict Haircap,Polytrichum strictum,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Ptilidium,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Cephalozia,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Lophozia,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Creeping Fingerwort,Lepidozia reptans,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Common Hair-cap,Pohlia nutans,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Purple Moss,Ceratodon purpureus,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,Girgensohn's moss,Sphagnum fuscum,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Dicranum,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Cephaloziella rubella,NA,B,Lower Boreal Highlands,LBH
352_2016,Rotation 2,352,2016,VNA,Cephaloziella,NA,B,Lower Boreal Highlands,LBH
